date,ES=F,CL=F,GC=F,ZN=F
2020-12-14,3646.5,46.9900016784668,1828.699951171875,138.5
2020-12-15,3694.5,47.619998931884766,1852.300048828125,138.296875
2020-12-16,3700.75,47.81999969482422,1856.0999755859375,138.328125
2020-12-17,3721.25,48.36000061035156,1887.199951171875,138.296875
2020-12-18,3726.25,49.099998474121094,1885.699951171875,138.203125
2020-12-21,3685.75,47.7400016784668,1879.199951171875,138.40625
2020-12-22,3677.25,47.02000045776367,1866.5999755859375,137.984375
2020-12-23,3681.5,48.119998931884766,1874.699951171875,137.765625
2020-12-24,3695.0,48.22999954223633,1879.9000244140625,137.875
2020-12-28,3727.5,47.619998931884766,1877.199951171875,137.921875
2020-12-29,3720.0,48.0,1879.699951171875,137.921875
2020-12-30,3724.25,48.400001525878906,1891.0,137.96875
2020-12-31,3748.75,48.52000045776367,1893.0999755859375,138.078125
2021-01-04,3692.25,47.619998931884766,1944.699951171875,138.125
2021-01-05,3718.25,49.93000030517578,1952.699951171875,137.84375
2021-01-06,3740.5,50.630001068115234,1906.9000244140625,137.203125
2021-01-07,3795.5,50.83000183105469,1912.300048828125,136.953125
2021-01-08,3817.5,52.2400016784668,1834.0999755859375,136.65625
2021-01-11,3792.0,52.25,1849.5999755859375,136.421875
2021-01-12,3794.5,53.209999084472656,1842.9000244140625,136.390625
2021-01-13,3803.75,52.90999984741211,1853.5999755859375,136.765625
2021-01-14,3791.25,53.56999969482422,1850.300048828125,136.5625
2021-01-15,3762.25,52.36000061035156,1829.300048828125,136.859375
2021-01-19,3790.5,52.97999954223633,1839.5,136.9375
2021-01-20,3845.0,53.2400016784668,1865.9000244140625,136.96875
2021-01-21,3846.0,53.130001068115234,1865.300048828125,136.890625
2021-01-22,3834.25,52.27000045776367,1855.699951171875,137.03125
2021-01-25,3848.5,52.77000045776367,1854.9000244140625,137.375
2021-01-26,3842.5,52.61000061035156,1850.699951171875,137.375
2021-01-27,3744.25,52.849998474121094,1844.9000244140625,137.53125
2021-01-28,3779.25,52.34000015258789,1837.9000244140625,137.25
2021-01-29,3705.25,52.20000076293945,1847.300048828125,137.03125
2021-02-01,3765.75,53.54999923706055,1860.800048828125,137.1875
2021-02-02,3818.25,54.7599983215332,1830.5,136.9375
2021-02-03,3823.5,55.689998626708984,1832.199951171875,136.796875
2021-02-04,3864.5,56.22999954223633,1788.9000244140625,136.796875
2021-02-05,3880.25,56.849998474121094,1810.9000244140625,136.6875
2021-02-08,3908.0,57.970001220703125,1831.9000244140625,136.6875
2021-02-09,3905.5,58.36000061035156,1835.300048828125,136.71875
2021-02-10,3903.0,58.68000030517578,1840.5999755859375,136.921875
2021-02-11,3912.0,58.2400016784668,1824.9000244140625,136.859375
2021-02-12,3931.0,59.470001220703125,1821.5999755859375,136.546875
2021-02-16,3927.75,60.04999923706055,1797.199951171875,135.78125
2021-02-17,3928.0,61.13999938964844,1771.0999755859375,135.75
2021-02-18,3909.5,60.52000045776367,1773.4000244140625,135.859375
2021-02-19,3903.0,59.2400016784668,1775.800048828125,135.453125
2021-02-22,3873.5,61.4900016784668,1806.699951171875,135.328125
2021-02-23,3878.0,61.66999816894531,1804.4000244140625,135.421875
2021-02-24,3922.5,63.220001220703125,1796.4000244140625,135.15625
2021-02-25,3828.0,63.529998779296875,1774.4000244140625,133.671875
2021-02-26,3809.25,61.5,1728.0999755859375,133.796875
2021-03-01,3898.75,60.63999938964844,1722.5,134.28125
2021-03-02,3867.5,59.75,1733.0999755859375,134.640625
2021-03-03,3816.75,61.279998779296875,1715.300048828125,134.140625
2021-03-04,3765.5,63.83000183105469,1700.199951171875,133.5
2021-03-05,3839.0,66.08999633789062,1698.0,133.453125
2021-03-08,3819.25,65.05000305175781,1677.699951171875,132.984375
2021-03-09,3873.25,64.01000213623047,1716.5999755859375,133.40625
2021-03-10,3896.5,64.44000244140625,1721.5,133.625
2021-03-11,3936.75,66.0199966430664,1722.300048828125,133.71875
2021-03-12,3942.25,65.61000061035156,1719.5,132.90625
2021-03-15,3967.5,65.38999938964844,1728.9000244140625,133.078125
2021-03-16,3962.5,64.80000305175781,1730.5999755859375,133.078125
2021-03-17,3974.0,64.5999984741211,1726.800048828125,133.234375
2021-03-18,3916.5,60.0,1732.199951171875,132.4375
2021-03-19,3912.6201171875,61.41999816894531,1741.4000244140625,132.359375
2021-03-22,3930.0,61.54999923706055,1737.800048828125,132.75
2021-03-23,3899.75,57.7599983215332,1724.699951171875,131.921875
2021-03-24,3880.75,61.18000030517578,1732.9000244140625,132.09375
2021-03-25,3900.5,58.560001373291016,1724.9000244140625,132.140625
2021-03-26,3964.75,60.970001220703125,1732.199951171875,131.765625
2021-03-29,3959.0,61.560001373291016,1712.0999755859375,131.359375
2021-03-30,3947.75,60.54999923706055,1683.9000244140625,131.1875
2021-03-31,3967.5,59.15999984741211,1713.800048828125,130.9375
2021-04-01,4010.0,61.45000076293945,1726.5,131.421875
2021-04-05,4067.75,58.650001525878906,1727.0,131.109375
2021-04-06,4064.0,59.33000183105469,1741.5,131.6875
2021-04-07,4070.0,59.77000045776367,1740.0999755859375,131.828125
